0,75,-65,48.882,28.138,12.866,28.138,17.529,8.0768,12.866,8.0768,4.9231,143.79,199.54,-56.02
0.01,75,-65,48.882,28.138,12.866,28.138,17.529,8.0768,12.866,8.0768,4.9231,143.79,199.54,-56.02
0.02,75,-65,48.882,28.138,12.866,28.138,17.529,8.0768,12.866,8.0768,4.9231,150,200.78,-53.328
0.03,75,-65,48.664,27.995,12.832,27.995,17.461,8.0429,12.832,8.0429,4.9231,168.47,205.41,-45.536
0.04,75,-65,48.222,27.705,12.763,27.705,17.323,7.974,12.763,7.974,4.9231,198.35,213.32,-33.197
0.05,75,-65,47.552,27.265,12.658,27.265,17.115,7.8696,12.658,7.8696,4.9231,237.72,224.26,-17.411
0.06,75,-65,46.656,26.677,12.518,26.677,16.835,7.7298,12.518,7.7298,4.9231,284.23,238,0.56829
0.07,75,-65,45.543,25.947,12.342,25.947,16.486,7.5554,12.342,7.5554,4.9231,335.77,254.37,19.713
0.08,75,-65,44.228,25.081,12.133,25.081,16.07,7.3473,12.133,7.3473,4.9231,390.88,273.29,39.405
0.09,74.991,46.78,42.729,24.091,11.891,24.091,15.59,7.1071,11.891,7.1071,4.9231,448.82,294.72,171.19
0.1,73.055,21.488,41.064,22.988,11.618,22.988,15.047,6.836,11.618,6.836,4.9231,475.32,305.8,154.07
0.11,-94.562,94.453,39.328,21.847,11.342,21.847,14.502,6.5633,11.342,6.5633,4.9231,509.1,153.87,237.9
0.12,-175,-48.761,37.516,20.663,11.059,20.663,13.946,6.2851,11.059,6.2851,4.9231,483.48,75.214,82.326
0.13,-175,-6.332,35.803,19.547,10.794,19.547,13.426,6.0255,10.794,6.0255,4.9231,487.15,88.532,122.21
0.14,-175,104.51,34.158,18.448,10.517,18.448,12.875,5.7498,10.517,5.7498,4.9231,481.39,93.921,228.91
0.15,-175,118.74,32.592,17.382,10.235,17.382,12.308,5.4663,10.235,5.4663,4.9231,452.08,89.379,230.85
0.16,-175,124.25,31.149,16.395,9.9715,16.395,11.777,5.2008,9.9715,5.2008,4.9231,423.96,83.424,224.95
0.17,-175,99.177,29.824,15.487,9.7281,15.487,11.287,4.9556,9.7281,4.9556,4.9231,398.17,76.776,189.77
