0,0.26756,0.72128,0,0,0,0,0,0
0.001,0.2531,0.77033,0,0,0,0,0,0
0.002,0.23909,0.81799,0,0,0,0,0,0
0.003,0.22554,0.86427,0,0,0,0,0,0
0.004,0.21244,0.90918,0,0,0,0,0,0
0.005,0.19977,0.95273,0,0,0,0,0,0
0.006,0.18755,0.99494,0,0,0,0,0,0
0.007,0.17576,1.0358,0,0,0,0,0,0
0.008,0.16439,1.0754,0,0,0,0,0,0
0.009,0.15345,1.1136,0,0,0,0,0,0
0.01,0.14292,1.1506,-9.5725e-06,-2.0317e-05,0,0,0,0
0.011,0.1328,1.1862,-9.713e-06,-2.0599e-05,0,0,0,0
0.012,0.1231,1.2206,-9.8488e-06,-2.0871e-05,0,0,0,0
0.013,0.11379,1.2538,-9.9798e-06,-2.1133e-05,0,0,0,0
0.014,0.10488,1.2857,-1.0106e-05,-2.1387e-05,0,0,0,0
0.015,0.096363,1.3164,-1.0228e-05,-2.1631e-05,0,0,0,0
0.016,0.088232,1.3458,-1.0345e-05,-2.1865e-05,0,0,0,0
0.017,0.080483,1.374,-1.0457e-05,-2.2091e-05,0,0,0,0
0.018,0.07311,1.4011,-1.0566e-05,-2.2308e-05,0,0,0,0
0.019,0.066109,1.4269,-1.0669e-05,-2.2516e-05,0,0,0,0
0.02,0.059474,1.4516,-1.0768e-05,-2.2715e-05,0,0,0,0
0.021,0.0532,1.4751,-1.0863e-05,-2.2906e-05,0,0,0,0
0.022,0.047283,1.4975,-1.0954e-05,-2.3088e-05,0,0,0,0
0.023,0.041717,1.5188,-1.1041e-05,-2.3262e-05,0,0,0,0
0.024,0.036497,1.5389,-1.1123e-05,-2.3427e-05,0,0,0,0
0.025,0.031619,1.5579,-1.1201e-05,-2.3584e-05,0,0,0,0
0.026,0.027076,1.5758,-1.1276e-05,-2.3733e-05,0,0,0,0
0.027,0.022864,1.5926,-1.1346e-05,-2.3875e-05,0,0,0,0
0.028,0.018978,1.6084,-1.1412e-05,-2.4008e-05,0,0,0,0
0.029,0.015414,1.6231,-1.1475e-05,-2.4133e-05,0,0,0,0
0.03,0.012164,1.6367,-1.1533e-05,-2.4251e-05,0,0,0,0
0.031,0.0092261,1.6493,-1.1588e-05,-2.4361e-05,0,0,0,0
0.032,0.0065934,1.6609,-1.1639e-05,-2.4464e-05,0,0,0,0
0.033,0.0042613,1.6715,-1.1686e-05,-2.4559e-05,0,0,0,0
0.034,0.0022248,1.6811,-1.173e-05,-2.4647e-05,0,0,0,0
0.035,0.00047875,1.6896,-1.177e-05,-2.4728e-05,0,0,0,0
0.036,-0.00098187,1.6973,-1.1807e-05,-2.4801e-05,0,0,0,0
0.037,-0.0021621,1.7039,-1.184e-05,-2.4868e-05,0,0,0,0
0.038,-0.0030671,1.7096,-1.1869e-05,-2.4928e-05,0,0,0,0
0.039,-0.0037018,1.7144,-1.1896e-05,-2.4981e-05,0,0,0,0
0.04,-0.0040714,1.7182,-1.1919e-05,-2.5028e-05,0,0,0,0
0.041,-0.0041808,1.7211,-1.1938e-05,-2.5068e-05,0,0,0,0
0.042,-0.0040352,1.7232,-1.1955e-05,-2.5101e-05,0,0,0,0
0.043,-0.0036396,1.7243,-1.1968e-05,-2.5129e-05,0,0,0,0
0.044,-0.0029991,1.7246,-1.1979e-05,-2.515e-05,0,0,0,0
