0,4.8,3.0773,0.38687,0.22269,0.10183,0.22269,0.13873,0.063923,0.10183,0.063923,0.038963,2.276,6.7713,3.2195
0.0070711,4.8,3.0773,0.38687,0.22269,0.10183,0.22269,0.13873,0.063923,0.10183,0.063923,0.038963,2.276,6.7713,3.2195
0.014142,-1.9542,-4.8,0.38687,0.22269,0.10183,0.22269,0.13873,0.063923,0.10183,0.063923,0.038963,2.2212,-0.14183,-4.6014
0.021213,-0.78794,-2.2525,0.38476,0.22162,0.1018,0.22162,0.1387,0.063908,0.1018,0.063908,0.038963,2.6569,1.2875,-1.9227
0.028284,0.20958,0.088785,0.38117,0.21931,0.10128,0.21931,0.13767,0.063393,0.10128,0.063393,0.038963,2.9849,2.4055,0.5381
0.035355,0.19612,0.10507,0.37645,0.21613,0.10045,0.21613,0.13602,0.062569,0.10045,0.062569,0.038963,3.1971,2.477,0.62235
0.042426,0.17805,0.12567,0.37103,0.21249,0.099528,0.21249,0.13417,0.061645,0.099528,0.061645,0.038963,3.4251,2.5545,0.71602
0.049497,0.15521,0.15092,0.36495,0.20843,0.098505,0.20843,0.13213,0.060625,0.098505,0.060625,0.038963,3.6648,2.6366,0.81749
0.056569,0.12745,0.18119,0.35823,0.20396,0.097391,0.20396,0.12991,0.059514,0.097391,0.059514,0.038963,3.9122,2.7217,0.92554
0.06364,0.094638,0.21685,0.35091,0.19911,0.096191,0.19911,0.12753,0.05832,0.096191,0.05832,0.038963,4.1643,2.8086,1.0394
0.070711,0.056715,0.25831,0.34305,0.19391,0.094914,0.19391,0.12499,0.057051,0.094914,0.057051,0.038963,4.4183,2.8958,1.1586
0.077782,0.013639,0.30598,0.33468,0.18839,0.093567,0.18839,0.12231,0.055714,0.093567,0.055714,0.038963,4.6719,2.9821,1.2831
0.084853,-0.034585,0.36033,0.32588,0.18259,0.092159,0.18259,0.11952,0.054319,0.092159,0.054319,0.038963,4.9227,3.0659,1.4131
0.091924,-0.087908,0.42184,0.31668,0.17655,0.0907,0.17655,0.11664,0.052877,0.0907,0.052877,0.038963,5.1687,3.1459,1.5488
0.098995,-0.14623,0.49104,0.30716,0.17031,0.089199,0.17031,0.11368,0.051397,0.089199,0.051397,0.038963,5.4073,3.2205,1.6907
