0,0.018311,-0.015869,0,0,0,0,0,0
0.001,0.01831,-0.015869,0,0,0,0,0,0
0.002,0.01831,-0.01587,0,0,0,0,0,0
0.003,0.01831,-0.01587,0,0,0,0,0,0
0.004,0.01831,-0.01587,0,0,0,0,0,0
0.005,0.01831,-0.015869,0,0,0,0,0,0
0.006,0.01831,-0.015869,0,0,0,0,0,0
0.007,0.018311,-0.015869,0,0,0,0,0,0
0.008,0.018311,-0.015869,0,0,0,0,0,0
0.009,0.018311,-0.015869,0,0,0,0,0,0
0.01,0.018311,-0.015869,0.0037165,-0.0029053,0,0,0,0
0.011,0.018311,-0.015869,0.0037101,-0.0029012,0,0,0,0
0.012,0.018311,-0.015869,0.0037003,-0.0028949,0,0,0,0
0.013,0.018311,-0.015869,0.0036866,-0.0028861,0,0,0,0
0.014,0.018311,-0.015869,0.0036687,-0.0028744,0,0,0,0
0.015,0.01831,-0.015869,0.0036461,-0.0028596,0,0,0,0
0.016,0.01831,-0.01587,0.0036184,-0.0028413,0,0,0,0
0.017,0.01831,-0.01587,0.0035852,-0.0028192,0,0,0,0
0.018,0.01831,-0.01587,0.0035463,-0.0027932,0,0,0,0
0.019,0.01831,-0.01587,0.0035015,-0.0027631,0,0,0,0
0.02,0.01831,-0.01587,0.0033676,-0.0026808,0,0,0,0
0.021,0.01831,-0.015869,0.003312,-0.0026431,0,0,0,0
0.022,0.018311,-0.015868,0.0032503,-0.0026013,0,0,0,0
0.023,0.018312,-0.015867,0.0031826,-0.0025553,0,0,0,0
0.024,0.018312,-0.015865,0.0031089,-0.0025053,0,0,0,0
0.025,0.018313,-0.015865,0.0030295,-0.0024514,0,0,0,0
0.026,0.018313,-0.015864,0.0029444,-0.0023937,0,0,0,0
0.027,0.018312,-0.015866,0.0027244,-0.0022587,0,0,0,0
0.028,0.018311,-0.015868,0.0026336,-0.0021971,0,0,0,0
0.029,0.018309,-0.015872,0.002538,-0.0021323,0,0,0,0
0.03,0.018307,-0.015878,0.0024379,-0.0020645,0,0,0,0
0.031,0.018304,-0.015883,0.0023334,-0.001994,0,0,0,0
0.032,0.018303,-0.015886,0.0022249,-0.0019208,0,0,0,0
0.033,0.018302,-0.015887,0.0021124,-0.0018452,0,0,0,0
0.034,0.018304,-0.015883,0.0018735,-0.0017032,0,0,0,0
0.035,0.018308,-0.015874,0.0017625,-0.0016286,0,0,0,0
0.036,0.018316,-0.015858,0.0016485,-0.0015522,0,0,0,0
0.037,0.018325,-0.01583,0.0015317,-0.0014742,0,0,0,0
0.038,0.018333,-0.015782,0.0014124,-0.0013948,0,0,0,0
0.039,0.018339,-0.015707,0.0012908,-0.001314,0,0,0,0
0.04,0.018341,-0.015597,0.0011671,-0.0012322,0,0,0,0
0.041,0.018335,-0.015445,0.00097591,-0.0011275,0,0,0,0
0.042,0.01832,-0.015243,0.00086002,-0.0010512,0,0,0,0
0.043,0.018294,-0.014986,0.00074287,-0.00097438,0,0,0,0
0.044,0.018261,-0.014709,0.00062469,-0.00089717,0,0,0,0
0.045,0.018228,-0.014479,0.00050571,-0.00081971,0,0,0,0
0.046,0.018204,-0.014365,0.00038617,-0.00074217,0,0,0,0
0.047,0.018197,-0.014436,0.00026634,-0.00066471,0,0,0,0
0.048,0.018216,-0.014761,0.00016265,-0.00062468,0,0,0,0
0.049,0.018269,-0.015407,5.5021e-05,-0.00055583,0,0,0,0
0.05,0.018363,-0.016435,-5.2085e-05,-0.00048756,0,0,0,0
0.051,0.018488,-0.017728,-0.00015843,-0.00042001,0,0,0,0
0.052,0.018612,-0.018989,-0.00026386,-0.00035325,0,0,0,0
0.053,0.018704,-0.019913,-0.00036838,-0.00028729,0,0,0,0
0.054,0.018735,-0.020197,-0.00047212,-0.00022203,0,0,0,0
0.055,0.018672,-0.019536,-0.0004791,-0.00025583,0,0,0,0
0.056,0.018484,-0.017627,-0.00057116,-0.00019901,0,0,0,0
0.057,0.018144,-0.014176,-0.00066369,-0.00014212,0,0,0,0
0.058,0.017684,-0.0092277,-0.00075724,-8.4844e-05,0,0,0,0
0.059,0.017218,-0.0032321,-0.00085209,-2.6991e-05,0,0,0,0
0.06,0.016859,0.003337,-0.00094808,3.1361e-05,0,0,0,0
0.061,0.016726,0.010006,-0.0010446,8.9871e-05,0,0,0,0
0.062,0.016932,0.0163,-0.00097515,-7.1156e-06,0,0,0,0
0.063,0.017594,0.021747,-0.0010582,4.179e-05,0,0,0,0
0.064,0.018824,0.025877,-0.0011372,8.8224e-05,0,0,0,0
0.065,0.020519,0.02847,-0.0012099,0.00013088,0,0,0,0
0.066,0.02227,0.029664,-0.001274,0.00016853,0,0,0,0
0.067,0.023642,0.029625,-0.0013278,0.00020026,0,0,0,0
0.068,0.024202,0.028518,-0.0013703,0.00022547,0,0,0,0
0.069,0.023514,0.02651,-0.0012004,5.1002e-05,0,0,0,0
0.07,0.021146,0.023765,-0.0012176,6.1213e-05,0,0,0,0
0.071,0.016668,0.020451,-0.0012264,6.7103e-05,0,0,0,0
0.072,0.010041,0.016774,-0.0012291,6.9979e-05,0,0,0,0
0.073,0.0019087,0.013007,-0.001228,7.1215e-05,0,0,0,0
0.074,-0.007017,0.0094334,-0.001225,7.2024e-05,0,0,0,0
0.075,-0.016024,0.0063344,-0.001222,7.3344e-05,0,0,0,0
0.076,-0.024402,0.0039919,-0.0010438,-0.00011902,0,0,0,0
0.077,-0.031437,0.0026877,-0.001042,-0.0001164,0,0,0,0
0.078,-0.03642,0.0027024,-0.0010394,-0.00011396,0,0,0,0
0.079,-0.03901,0.0041118,-0.0010341,-0.00011306,0,0,0,0
0.08,-0.039649,0.0065574,-0.0010238,-0.00011525,0,0,0,0
0.081,-0.038875,0.0096255,-0.0010058,-0.00012206,0,0,0,0
0.082,-0.03723,0.012902,-0.00097807,-0.00013487,0,0,0,0
0.083,-0.035254,0.015973,-0.00079605,-0.00035409,0,0,0,0
0.084,-0.033487,0.018426,-0.00074942,-0.00037901,0,0,0,0
0.085,-0.032469,0.019845,-0.00069232,-0.00041021,0,0,0,0
0.086,-0.03254,0.019979,-0.00062599,-0.00044678,0,0,0,0
0.087,-0.033519,0.01899,-0.00055223,-0.00048748,0,0,0,0
0.088,-0.035143,0.017104,-0.00047326,-0.00053082,0,0,0,0
0.089,-0.037149,0.014553,-0.00039151,-0.0005752,0,0,0,0
0.09,-0.039273,0.011562,-0.00022852,-0.0007828,0,0,0,0
0.091,-0.041253,0.0083623,-0.00015373,-0.00082137,0,0,0,0
0.092,-0.042824,0.0051809,-8.114e-05,-0.00085781,0,0,0,0
0.093,-0.043803,0.0022006,-1.1348e-05,-0.00089186,0,0,0,0
0.094,-0.044256,-0.00054245,5.5454e-05,-0.00092356,0,0,0,0
0.095,-0.0443,-0.0030412,0.00011939,-0.00095315,0,0,0,0
0.096,-0.044052,-0.0052886,0.00018082,-0.00098105,0,0,0,0
0.097,-0.043628,-0.0072776,0.00027676,-0.0011484,0,0,0,0
0.098,-0.043146,-0.0090012,0.00033023,-0.0011715,0,0,0,0
0.099,-0.042723,-0.010452,0.00038193,-0.0011939,0,0,0,0
0.1,-0.042449,-0.011603,0.00043167,-0.0012156,0,0,0,0
0.101,-0.042319,-0.012344,0.00047912,-0.0012365,0,0,0,0
0.102,-0.0423,-0.012543,0.00052389,-0.0012563,0,0,0,0
0.103,-0.042362,-0.01207,0.00056553,-0.0012749,0,0,0,0
0.104,-0.042474,-0.010795,0.00062356,-0.0014119,0,0,0,0
0.105,-0.042603,-0.0085877,0.00065603,-0.001426,0,0,0,0
0.106,-0.042718,-0.0053168,0.00068466,-0.0014384,0,0,0,0
0.107,-0.042795,-0.00092107,0.00070939,-0.0014488,0,0,0,0
0.108,-0.042832,0.0043246,0.00073027,-0.0014573,0,0,0,0
0.109,-0.042839,0.010043,0.00074761,-0.001464,0,0,0,0
0.11,-0.042823,0.015856,0.00076189,-0.0014692,0,0,0,0
0.111,-0.042794,0.021388,0.00080189,-0.0015731,0,0,0,0
0.112,-0.04276,0.026259,0.00081196,-0.0015763,0,0,0,0
0.113,-0.042728,0.030094,0.00082128,-0.0015791,0,0,0,0
0.114,-0.042707,0.032582,0.00083078,-0.0015821,0,0,0,0
0.115,-0.042696,0.033832,0.00084137,-0.0015858,0,0,0,0
0.116,-0.042694,0.034105,0.00085382,-0.0015905,0,0,0,0
0.117,-0.042698,0.033665,0.0009094,-0.0016767,0,0,0,0
0.118,-0.042705,0.032774,0.00092634,-0.0016835,0,0,0,0
0.119,-0.042715,0.031696,0.00094609,-0.0016918,0,0,0,0
0.12,-0.042723,0.030693,0.00096853,-0.0017016,0,0,0,0
0.121,-0.042729,0.03,0.00099331,-0.0017127,0,0,0,0
0.122,-0.042732,0.029644,0.0010199,-0.0017247,0,0,0,0
0.123,-0.042733,0.029554,0.0010476,-0.0017375,0,0,0,0
0.124,-0.042732,0.029661,0.0011101,-0.001822,0,0,0,0
0.125,-0.04273,0.029893,0.0011365,-0.0018332,0,0,0,0
0.126,-0.042727,0.030181,0.0011621,-0.0018441,0,0,0,0
0.127,-0.042725,0.030454,0.0011865,-0.0018545,0,0,0,0
0.128,-0.042724,0.030646,0.0012096,-0.0018643,0,0,0,0
0.129,-0.042723,0.030748,0.0012312,-0.0018734,0,0,0,0
0.13,-0.042722,0.030776,0.0012514,-0.0018818,0,0,0,0
0.131,-0.042723,0.03075,0.0012986,-0.0019542,0,0,0,0
0.132,-0.042723,0.03069,0.0013155,-0.0019603,0,0,0,0
0.133,-0.042724,0.030613,0.0013315,-0.0019659,0,0,0,0
