0,17.124,46.162,48.882,28.138,12.866,28.138,17.529,8.0768,12.866,8.0768,4.9231,143.79,141.66,55.142
0.1,17.124,46.162,48.882,28.138,12.866,28.138,17.529,8.0768,12.866,8.0768,4.9231,143.79,141.66,55.142
0.2,-10.801,-65,48.882,28.138,12.866,28.138,17.529,8.0768,12.866,8.0768,4.9231,164.76,100.12,-37.275
0.3,-175,125,41.561,24.188,12.216,24.188,16.951,7.7878,12.216,7.7878,4.9231,505.29,60.729,264.58
0.4,-12.787,-58.701,22.291,11.572,9.0626,11.572,10.988,4.8065,9.0626,4.8065,4.9231,46.613,42.191,-43.692
0.5,-12,3,28.959,17.46,10.467,17.46,16.096,7.3602,10.467,7.3602,4.9231,60.853,69.392,25.949
